,ROE,ROA,Margem Liquida,Margem Bruta,Divida Liquida,EBITDA,Divida_Liquida_EBITDA,Liquidez Corrente,PL/Ativos,Passivos/Ativos,Margem Ebit,Lucro Líquido,Dividendos Propostos (BPP),Dividendos a Pagar (BPP),Dividendos Pagos (DFC),Payout Contábil (%),Payout Caixa (%),FCL,Dividendos_Pagos_Total,Total_Acoes,VPA,LPA,Giro Ativos,Ticker_CVM,Ano,Dividendos_Pagos_T1,CNPJ,ticker
166,37.946,0.806,6.793,31.0,70007930.0,52330.0,1337.816,3.86,2.123,100.0,-23.099,1012430.0,0.0,0.0,-360000.0,0.0,35.558,2708610.0,14827.0,408974.0,6.524,2.476,11.861,1210,2023,74926.0,92702067000196,BRSR3
167,156.698,-3.416,-2.499,43.97,111116.0,-35137.0,-3.162,1.088,-2.18,100.0,-39.706,-24589.0,0.0,0.0,0.0,-0.0,-0.0,-24116.0,0.0,0.0,0.0,0.0,136.688,12190,2012,0.0,50564053000103,BOBR3
168,124.357,-21.677,-13.279,44.294,129496.0,-109239.0,-1.185,0.909,-17.431,100.0,-41.104,-154039.0,0.0,0.0,0.0,-0.0,-0.0,-15324.0,0.0,0.0,0.0,0.0,163.239,12190,2013,0.0,50564053000103,BOBR3
169,95.414,-7.617,-4.989,45.4,90430.0,-15541.0,-5.819,0.953,-7.983,100.0,-39.468,-57504.0,0.0,0.0,0.0,-0.0,-0.0,-5394.0,0.0,0.0,0.0,0.0,152.683,12190,2014,0.0,50564053000103,BOBR3
170,152.738,-53.737,-34.535,36.899,120476.0,-252410.0,-0.477,0.568,-35.182,100.0,-46.565,-376948.0,0.0,0.0,0.0,-0.0,-0.0,-3681.0,0.0,0.0,0.0,0.0,155.598,12190,2015,0.0,50564053000103,BOBR3
171,-21.604,8.307,5.381,43.403,144911.0,-138795.0,-1.044,0.415,-38.449,100.0,-42.083,59068.0,0.0,0.0,0.0,0.0,0.0,127030.0,0.0,0.0,0.0,0.0,154.377,12190,2016,0.0,50564053000103,BOBR3
172,-86.494,18.505,11.564,45.397,226640.0,93303.0,2.429,0.665,-21.394,100.0,-29.102,126824.0,0.0,0.0,0.0,0.0,0.0,16900.0,0.0,0.0,0.0,0.0,160.02,12190,2017,0.0,50564053000103,BOBR3
173,-29.068,11.108,6.704,41.936,280550.0,-136043.0,-2.062,0.544,-38.215,100.0,-42.387,70166.0,0.0,0.0,-69221.0,0.0,98.653,20277.0,0.0,0.0,0.0,0.0,165.704,12190,2018,0.0,50564053000103,BOBR3
174,14.2,-6.157,-3.82,38.785,306951.0,-55619.0,-5.519,0.575,-43.358,100.0,-33.03,-40487.0,0.0,0.0,-62034.0,-0.0,-153.22,64731.0,0.0,0.0,0.0,0.0,161.156,12190,2019,0.0,50564053000103,BOBR3
175,-16.298,5.92,3.465,37.352,254495.0,49069.0,5.186,0.578,-36.323,100.0,-26.221,39956.0,0.0,0.0,-48055.0,0.0,120.27,123049.0,0.0,260509.0,-0.941,0.153,170.83,12190,2020,0.0,50564053000103,BOBR3
176,-37.534,7.85,5.874,27.637,305494.0,56161.0,5.44,0.569,-20.914,100.0,-16.059,66906.0,0.0,0.0,-66575.0,0.0,99.505,28976.0,0.0,260509.0,-0.684,0.257,133.641,12190,2021,0.0,50564053000103,BOBR3
177,-14.508,2.613,1.535,34.714,385782.0,75302.0,5.123,0.653,-18.009,100.0,-23.991,22585.0,0.0,0.0,-93036.0,0.0,411.937,83787.0,0.0,260509.0,-0.598,0.087,170.198,12190,2022,0.0,50564053000103,BOBR3
178,0.276,0.139,0.097,12.435,136147.0,-139326.0,-0.977,2.372,50.558,100.0,-12.856,1500.0,0.0,28.0,118.0,1.867,7.867,-80669.0,12175.0,0.0,0.0,0.0,143.666,12530,2012,356.0,54526082000131,
179,-249.217,-51.784,-88.475,1.084,205108.0,-262426.0,-0.782,1.408,20.779,100.0,-51.513,-388676.0,0.0,25.0,266.0,-0.006,-0.068,-225633.0,356.0,0.0,0.0,0.0,58.529,12530,2013,0.0,54526082000131,
180,-35.394,-13.353,-38.048,-8.458,85901.0,-87881.0,-0.977,1.429,37.726,100.0,-42.897,-38672.0,0.0,0.0,0.0,-0.0,-0.0,149015.0,0.0,0.0,0.0,0.0,35.094,12530,2014,0.0,54526082000131,
181,-25.043,-8.808,-67.897,-20.103,77474.0,-59746.0,-1.297,1.372,35.171,100.0,-103.237,-19295.0,0.0,0.0,0.0,-0.0,-0.0,93822.0,0.0,0.0,0.0,0.0,12.972,12530,2015,0.0,54526082000131,
182,-26.221,-10.825,-187.571,-15.818,34009.0,-51748.0,-0.657,1.561,41.283,100.0,-389.704,-14775.0,0.0,0.0,0.0,-0.0,-0.0,-48923.0,0.0,0.0,0.0,0.0,5.771,12530,2016,0.0,54526082000131,
183,-67.12,-30.714,-1257.977,6.281,3483.0,-110605.0,-0.031,1.886,45.76,100.0,-5308.338,-22631.0,0.0,0.0,0.0,-0.0,-0.0,35714.0,0.0,0.0,0.0,0.0,2.442,12530,2017,0.0,54526082000131,
184,41.55,-15.994,-113.86,25.303,4075.0,-6658.0,-0.612,0.554,-38.493,100.0,-76.712,-14746.0,0.0,0.0,0.0,-0.0,-0.0,-21317.0,0.0,0.0,0.0,0.0,14.047,12572,2012,0.0,91333666000117,RCSL3
185,17.939,-7.983,-40.598,24.709,7688.0,-2857.0,-2.691,0.405,-44.5,100.0,-39.706,-7734.0,0.0,0.0,0.0,-0.0,-0.0,-3452.0,0.0,0.0,0.0,0.0,19.663,12572,2013,0.0,91333666000117,RCSL3
186,49.257,-114.984,-2076.702,20.282,14319.0,-22636.0,-0.633,0.039,-233.437,100.0,-1121.255,-42697.0,0.0,0.0,0.0,-0.0,-0.0,-6739.0,0.0,0.0,0.0,0.0,5.537,12572,2014,0.0,91333666000117,RCSL3
187,16.425,-48.58,-2889.527,34.291,16162.0,-5318.0,-3.039,0.014,-295.771,100.0,-932.601,-17106.0,0.0,0.0,0.0,-0.0,-0.0,-2407.0,0.0,0.0,0.0,0.0,1.681,12572,2015,0.0,91333666000117,RCSL3
188,31.738,-98.508,-105460.0,100.0,6745.0,-26311.0,-0.256,0.026,-310.379,100.0,-75274.286,-36911.0,0.0,0.0,7837.0,-0.0,-21.232,-20365.0,0.0,0.0,0.0,0.0,0.093,12572,2017,0.0,91333666000117,RCSL3
189,20.416,-31.85,-292.515,14.814,-2838.0,-4987.0,0.569,0.515,-156.004,100.0,-126.58,-13052.0,0.0,0.0,-7707.0,-0.0,-59.048,-39879.0,0.0,0.0,0.0,0.0,10.889,12572,2018,0.0,91333666000117,RCSL3
190,5.149,-8.921,-18.558,23.467,-100.0,240.0,-0.417,0.556,-173.266,100.0,-22.181,-3463.0,0.0,0.0,-85.0,-0.0,-2.455,-2654.0,0.0,0.0,0.0,0.0,48.068,12572,2019,0.0,91333666000117,RCSL3
191,2.11,-3.108,-4.801,19.769,-1115.0,662.0,-1.684,0.772,-147.272,100.0,-17.447,-1369.0,0.0,0.0,0.0,-0.0,-0.0,-2662.0,0.0,75823.0,-0.856,-0.018,64.732,12572,2020,0.0,91333666000117,RCSL3
192,3.97,-2.47,-2.745,13.469,-4514.0,832.0,-5.425,1.15,-62.208,100.0,-12.072,-1635.0,0.0,0.0,-45.0,-0.0,-2.752,-13704.0,0.0,75823.0,-0.543,-0.022,89.965,12572,2021,0.0,91333666000117,RCSL3
193,223.653,-21.836,-17.14,12.18,-1555.0,7109.0,-0.219,1.315,-9.764,100.0,-2.585,-12699.0,0.0,0.0,2682.0,-0.0,-21.12,-53927.0,0.0,37911.0,-0.15,-0.335,127.403,12572,2022,0.0,91333666000117,RCSL3
194,-1093.869,-8.534,-9.118,11.16,-531.0,-2297.0,0.231,1.343,0.78,100.0,-15.208,-5174.0,0.0,0.0,-1076.0,-0.0,-20.796,-11135.0,0.0,127289.0,0.004,-0.041,93.602,12572,2023,0.0,91333666000117,RCSL3
195,13.872,5.334,18.06,53.475,3517790.0,1644220.0,2.139,2.508,38.452,100.0,-13.985,751965.0,76002.0,0.0,-191364.0,10.107,25.449,329625.0,275003.0,0.0,0.0,0.0,29.534,12653,2012,301074.0,89637490000145,KLBN11
196,5.379,1.944,6.307,37.586,4233730.0,1119250.0,3.783,2.712,36.145,100.0,-13.251,290097.0,90006.0,0.0,-212.0,31.026,0.073,166962.0,301074.0,0.0,0.0,0.0,30.828,12653,2013,332054.0,89637490000145,KLBN11
197,10.347,3.449,14.923,45.861,5739740.0,1699740.0,3.377,3.136,33.335,100.0,-11.129,730330.0,102000.0,0.0,-1098.0,13.966,0.15,-1353920.0,332054.0,0.0,0.0,0.0,23.113,12653,2014,377995.0,89637490000145,KLBN11
198,-23.414,-4.771,-22.034,39.423,12968000.0,1491820.0,8.693,2.743,20.376,100.0,-13.193,-1253200.0,120000.0,0.0,-213.0,-9.575,-0.017,-2855530.0,377995.0,0.0,0.0,0.0,21.652,12653,2015,447503.0,89637490000145,KLBN11
199,34.955,8.467,35.002,33.8,12595790.0,1398150.0,9.009,2.404,24.222,100.0,-14.082,2481950.0,0.0,180000.0,-18971.0,7.252,0.764,-1445300.0,447503.0,0.0,0.0,0.0,24.189,12653,2016,507000.0,89637490000145,KLBN11
200,7.356,1.742,6.355,32.67,12520980.0,1552050.0,8.067,3.15,23.68,100.0,-14.134,532169.0,171000.0,0.0,-79907.0,32.133,15.015,954163.0,507000.0,0.0,0.0,0.0,27.409,12653,2017,840000.0,89637490000145,KLBN11
201,2.86,0.63,1.865,42.953,13711810.0,2983600.0,4.596,2.929,22.047,100.0,-13.166,186818.0,0.0,250000.0,0.0,133.82,0.0,1737760.0,840000.0,0.0,0.0,0.0,33.801,12653,2018,957000.0,89637490000145,KLBN11
202,10.992,2.059,6.957,33.301,15744850.0,2526370.0,6.232,4.405,18.734,100.0,-8.706,714618.0,0.0,200000.0,0.0,27.987,0.0,585220.0,957000.0,0.0,0.0,0.0,29.599,12653,2019,223000.0,89637490000145,KLBN11
203,-54.495,-6.775,-19.998,39.518,21130191.0,3214770.0,6.573,2.985,12.432,100.0,-12.613,-2389490.0,0.0,0.0,0.0,-0.0,-0.0,721810.0,223000.0,5485248166.0,0.001,-0.0,33.878,12653,2020,402000.0,89637490000145,KLBN11
204,48.049,8.092,20.659,45.766,22933200.0,5506870.0,4.164,2.494,16.842,100.0,-12.353,3404870.0,0.0,0.0,0.0,0.0,0.0,1215390.0,402000.0,5492190766.0,0.001,0.001,39.171,12653,2021,1660000.0,89637490000145,KLBN11
205,40.532,9.855,23.406,47.497,22856640.0,6690590.0,3.416,1.935,24.315,100.0,-14.098,4688900.0,0.0,36000.0,0.0,0.768,0.0,544130.0,1660000.0,5502029996.0,0.002,0.001,42.105,12653,2022,1358000.0,89637490000145,KLBN11
206,20.735,5.136,15.798,38.002,21782410.0,4249210.0,5.126,2.703,24.772,100.0,-14.427,2847390.0,0.0,171000.0,0.0,6.005,0.0,3301330.0,1358000.0,5516580371.0,0.002,0.001,32.513,12653,2023,1779027.0,89637490000145,KLBN11
207,17.79,-12.683,-11.497,25.837,36255.0,-48047.0,-0.755,2.154,-71.291,100.0,-26.148,-49840.0,0.0,0.0,-612.0,-0.0,-1.228,2050.0,0.0,0.0,0.0,0.0,110.316,12696,2012,0.0,14807945000124,SNSY3
208,18.963,-15.671,-14.711,23.401,43032.0,-70871.0,-0.607,1.98,-82.638,100.0,-27.896,-66069.0,0.0,0.0,-680.0,-0.0,-1.029,241.0,0.0,0.0,0.0,0.0,106.526,12696,2013,0.0,14807945000124,SNSY3
209,23.274,-24.252,-23.886,19.816,55005.0,-96205.0,-0.572,1.887,-104.202,100.0,-29.422,-105686.0,0.0,0.0,-543.0,-0.0,-0.514,9143.0,0.0,0.0,0.0,0.0,101.531,12696,2014,0.0,14807945000124,SNSY3
210,23.462,-32.586,-33.345,17.329,59373.0,-113724.0,-0.522,1.456,-138.889,100.0,-31.306,-139197.0,0.0,0.0,-1087.0,-0.0,-0.781,-1644.0,0.0,0.0,0.0,0.0,97.723,12696,2015,0.0,14807945000124,SNSY3
211,19.191,-34.562,-39.902,14.413,59733.0,-107190.0,-0.557,1.189,-180.092,100.0,-31.496,-140902.0,0.0,0.0,-4036.0,-0.0,-2.864,4612.0,0.0,0.0,0.0,0.0,86.618,12696,2016,0.0,14807945000124,SNSY3
212,18.225,-42.189,-42.457,9.042,63505.0,-136776.0,-0.464,0.858,-231.484,100.0,-30.953,-163632.0,0.0,0.0,-4722.0,-0.0,-2.886,1009.0,0.0,0.0,0.0,0.0,99.367,12696,2017,0.0,14807945000124,SNSY3
213,14.795,-41.984,-36.843,7.515,78973.0,-132774.0,-0.595,0.654,-283.766,100.0,-26.7,-155902.0,0.0,0.0,-6084.0,-0.0,-3.902,-2617.0,0.0,0.0,0.0,0.0,113.955,12696,2018,0.0,14807945000124,SNSY3
214,14.932,-48.815,-40.571,9.3,84158.0,-169664.0,-0.496,0.555,-326.925,100.0,-31.441,-184955.0,0.0,0.0,-4214.0,-0.0,-2.278,11377.0,0.0,0.0,0.0,0.0,120.318,12696,2019,0.0,14807945000124,SNSY3
215,10.191,-35.19,-27.485,14.981,114154.0,-102692.0,-1.112,0.617,-345.288,100.0,-24.873,-140567.0,0.0,0.0,-4686.0,-0.0,-3.334,-2913.0,0.0,7716400.0,-0.179,-0.018,128.031,12696,2020,0.0,14807945000124,SNSY3
216,7.665,-25.45,-15.375,18.707,115801.0,-68014.0,-1.703,0.828,-332.02,100.0,-19.581,-114498.0,0.0,0.0,-5595.0,-0.0,-4.887,23629.0,0.0,7716400.0,-0.194,-0.015,165.525,12696,2021,0.0,14807945000124,SNSY3
217,15.921,-64.639,-34.898,18.591,121264.0,-119864.0,-1.012,0.898,-406.006,100.0,-19.929,-290768.0,0.0,0.0,-5735.0,-0.0,-1.972,17236.0,0.0,7716400.0,-0.237,-0.038,185.22,12696,2022,0.0,14807945000124,SNSY3
218,7.005,-27.29,-15.515,26.283,147898.0,-15750.0,-9.39,1.005,-389.557,100.0,-19.122,-137582.0,0.0,0.0,-5889.0,-0.0,-4.28,8721.0,0.0,7716400.0,-0.255,-0.018,175.892,12696,2023,0.0,14807945000124,SNSY3
219,-4.594,-2.481,-11.304,15.177,9824094.0,706495.0,13.905,2.523,54.004,100.0,-3.735,-697970.0,0.0,2076.0,0.0,-0.297,-0.0,753530.0,0.0,0.0,0.0,0.0,21.947,12793,2012,0.0,60643228000121,
220,-4.814,-2.608,-10.084,22.186,8501350.0,1710450.0,4.97,1.305,54.173,100.0,2.54,-697582.0,0.0,2374.0,0.0,-0.34,-0.0,2597379.0,0.0,0.0,0.0,0.0,25.859,12793,2013,0.0,60643228000121,
221,1.112,0.635,2.295,21.713,7865452.0,1656620.0,4.748,1.554,57.106,100.0,1.674,162552.0,0.0,38649.0,0.0,23.776,0.0,1870742.0,0.0,0.0,0.0,0.0,27.677,12793,2014,2147840.0,60643228000121,
222,2.786,1.213,3.541,41.688,11666230.0,3524320.0,3.31,1.848,43.539,100.0,-6.727,356985.0,218731.0,86288.0,-2147840.0,85.443,601.661,1163820.0,2147840.0,0.0,0.0,0.0,34.248,12793,2015,306376.0,60643228000121,
223,12.04,4.83,17.303,26.069,13492420.0,1427450.0,9.452,1.868,40.121,100.0,-11.222,1663620.0,0.0,396785.0,-306376.0,23.851,18.416,-2946760.0,306376.0,0.0,0.0,0.0,27.917,12793,2016,394842.0,60643228000121,
224,7.463,2.826,9.314,29.736,15246880.0,2318130.0,6.577,1.819,37.862,100.0,-9.989,1093340.0,0.0,261567.0,3259.0,23.924,0.298,-979960.0,394842.0,0.0,0.0,0.0,30.339,12793,2017,3045610.0,60643228000121,
225,5.357,3.258,16.578,42.184,43192.0,-14925.0,-2.894,1.349,60.808,100.0,-22.14,13224.0,0.0,0.0,0.0,0.0,0.0,28589.0,4851.0,0.0,0.0,0.0,19.651,12823,2012,6323.0,61156931000178,APTI3
226,2.735,1.726,10.561,50.502,42360.0,-28933.0,-1.464,1.331,63.11,100.0,-38.38,7285.0,0.0,0.0,0.0,0.0,0.0,-14007.0,6323.0,0.0,0.0,0.0,16.343,12823,2013,5727.0,61156931000178,APTI3
227,2.79,1.725,10.957,51.606,55902.0,-25258.0,-2.213,3.092,61.833,100.0,-36.673,7499.0,0.0,0.0,0.0,0.0,0.0,-5347.0,5727.0,0.0,0.0,0.0,15.746,12823,2014,5749.0,61156931000178,APTI3
228,1.111,0.729,4.769,47.525,44693.0,-26459.0,-1.689,6.437,65.674,100.0,-37.895,3088.0,0.0,0.0,0.0,0.0,0.0,11836.0,5749.0,0.0,0.0,0.0,15.295,12823,2015,737.0,61156931000178,APTI3
229,-5.319,-3.469,-43.741,44.847,46502.0,-39703.0,-1.171,4.365,65.221,100.0,-72.961,-14745.0,0.0,0.0,0.0,-0.0,-0.0,-15049.0,737.0,0.0,0.0,0.0,7.931,12823,2016,0.0,61156931000178,APTI3
